issue_age,attained_age,duration,table,gender,tobacco,q_sel,q_ult
2,57,56,t3269,Male,Non-Smoker,NA,0.00343
2,58,57,t3269,Male,Non-Smoker,NA,0.00366
2,59,58,t3269,Male,Non-Smoker,NA,0.00393
2,60,59,t3269,Male,Non-Smoker,NA,0.00428
2,61,60,t3269,Male,Non-Smoker,NA,0.00474
2,62,61,t3269,Male,Non-Smoker,NA,0.00527
2,63,62,t3269,Male,Non-Smoker,NA,0.00588
2,64,63,t3269,Male,Non-Smoker,NA,0.00654
2,65,64,t3269,Male,Non-Smoker,NA,0.00725
2,66,65,t3269,Male,Non-Smoker,NA,0.00802
2,67,66,t3269,Male,Non-Smoker,NA,0.00886
2,68,67,t3269,Male,Non-Smoker,NA,0.00979
2,69,68,t3269,Male,Non-Smoker,NA,0.01088
2,70,69,t3269,Male,Non-Smoker,NA,0.01216
2,71,70,t3269,Male,Non-Smoker,NA,0.01369
2,72,71,t3269,Male,Non-Smoker,NA,0.01548
2,73,72,t3269,Male,Non-Smoker,NA,0.01755
2,74,73,t3269,Male,Non-Smoker,NA,0.01989
2,75,74,t3269,Male,Non-Smoker,NA,0.02248
2,76,75,t3269,Male,Non-Smoker,NA,0.02532
2,77,76,t3269,Male,Non-Smoker,NA,0.02846
2,78,77,t3269,Male,Non-Smoker,NA,0.03199
2,79,78,t3269,Male,Non-Smoker,NA,0.03604
2,80,79,t3269,Male,Non-Smoker,NA,0.04076
2,81,80,t3269,Male,Non-Smoker,NA,0.04615
2,82,81,t3269,Male,Non-Smoker,NA,0.05227
2,83,82,t3269,Male,Non-Smoker,NA,0.05931
2,84,83,t3269,Male,Non-Smoker,NA,0.06748
2,85,84,t3269,Male,Non-Smoker,NA,0.07696
2,86,85,t3269,Male,Non-Smoker,NA,0.08787
2,87,86,t3269,Male,Non-Smoker,NA,0.10029
2,88,87,t3269,Male,Non-Smoker,NA,0.11402
2,89,88,t3269,Male,Non-Smoker,NA,0.12876
2,90,89,t3269,Male,Non-Smoker,NA,0.14417
2,91,90,t3269,Male,Non-Smoker,NA,0.15979
2,92,91,t3269,Male,Non-Smoker,NA,0.1753
2,93,92,t3269,Male,Non-Smoker,NA,0.19025
2,94,93,t3269,Male,Non-Smoker,NA,0.20394
2,95,94,t3269,Male,Non-Smoker,NA,0.21845
2,96,95,t3269,Male,Non-Smoker,NA,0.23554
2,97,96,t3269,Male,Non-Smoker,NA,0.25392
2,98,97,t3269,Male,Non-Smoker,NA,0.27364
2,99,98,t3269,Male,Non-Smoker,NA,0.29431
2,100,99,t3269,Male,Non-Smoker,NA,0.31552
2,101,100,t3269,Male,Non-Smoker,NA,0.33699
2,102,101,t3269,Male,Non-Smoker,NA,0.35854
2,103,102,t3269,Male,Non-Smoker,NA,0.37981
2,104,103,t3269,Male,Non-Smoker,NA,0.40044
2,105,104,t3269,Male,Non-Smoker,NA,0.42009
2,106,105,t3269,Male,Non-Smoker,NA,0.4384
2,107,106,t3269,Male,Non-Smoker,NA,0.45501
2,108,107,t3269,Male,Non-Smoker,NA,0.46956
2,109,108,t3269,Male,Non-Smoker,NA,0.4817
2,110,109,t3269,Male,Non-Smoker,NA,0.49107
2,111,110,t3269,Male,Non-Smoker,NA,0.49731
2,112,111,t3269,Male,Non-Smoker,NA,0.5
2,113,112,t3269,Male,Non-Smoker,NA,0.5
2,114,113,t3269,Male,Non-Smoker,NA,0.5
2,115,114,t3269,Male,Non-Smoker,NA,0.5
2,116,115,t3269,Male,Non-Smoker,NA,0.5
2,117,116,t3269,Male,Non-Smoker,NA,0.5
2,118,117,t3269,Male,Non-Smoker,NA,0.5
2,119,118,t3269,Male,Non-Smoker,NA,0.5
2,120,119,t3269,Male,Non-Smoker,NA,0.5
3,3,1,t3269,Male,Non-Smoker,NA,NA
3,4,2,t3269,Male,Non-Smoker,NA,NA
3,5,3,t3269,Male,Non-Smoker,NA,NA
3,6,4,t3269,Male,Non-Smoker,NA,NA
3,7,5,t3269,Male,Non-Smoker,NA,NA
3,8,6,t3269,Male,Non-Smoker,NA,NA
3,9,7,t3269,Male,Non-Smoker,NA,NA
3,10,8,t3269,Male,Non-Smoker,NA,NA
3,11,9,t3269,Male,Non-Smoker,NA,NA
3,12,10,t3269,Male,Non-Smoker,NA,NA
3,13,11,t3269,Male,Non-Smoker,NA,NA
3,14,12,t3269,Male,Non-Smoker,NA,NA
3,15,13,t3269,Male,Non-Smoker,NA,NA
3,16,14,t3269,Male,Non-Smoker,NA,NA
3,17,15,t3269,Male,Non-Smoker,NA,NA
3,18,16,t3269,Male,Non-Smoker,NA,6.6e-4
3,19,17,t3269,Male,Non-Smoker,NA,6.9e-4
3,20,18,t3269,Male,Non-Smoker,NA,7.1e-4
3,21,19,t3269,Male,Non-Smoker,NA,7.1e-4
3,22,20,t3269,Male,Non-Smoker,NA,6.9e-4
3,23,21,t3269,Male,Non-Smoker,NA,6.9e-4
3,24,22,t3269,Male,Non-Smoker,NA,6.8e-4
3,25,23,t3269,Male,Non-Smoker,NA,6.6e-4
3,26,24,t3269,Male,Non-Smoker,NA,5.7e-4
3,27,25,t3269,Male,Non-Smoker,NA,5.2e-4
3,28,26,t3269,Male,Non-Smoker,NA,5e-4
3,29,27,t3269,Male,Non-Smoker,NA,4.7e-4
3,30,28,t3269,Male,Non-Smoker,NA,4.6e-4
3,31,29,t3269,Male,Non-Smoker,NA,4.9e-4
3,32,30,t3269,Male,Non-Smoker,NA,5.2e-4
3,33,31,t3269,Male,Non-Smoker,NA,5.8e-4
3,34,32,t3269,Male,Non-Smoker,NA,6.6e-4
3,35,33,t3269,Male,Non-Smoker,NA,7.7e-4
3,36,34,t3269,Male,Non-Smoker,NA,8.9e-4
3,37,35,t3269,Male,Non-Smoker,NA,0.00101
3,38,36,t3269,Male,Non-Smoker,NA,0.00111
3,39,37,t3269,Male,Non-Smoker,NA,0.00117
3,40,38,t3269,Male,Non-Smoker,NA,0.00124
3,41,39,t3269,Male,Non-Smoker,NA,0.00131
3,42,40,t3269,Male,Non-Smoker,NA,0.0014
3,43,41,t3269,Male,Non-Smoker,NA,0.00148
3,44,42,t3269,Male,Non-Smoker,NA,0.00154
3,45,43,t3269,Male,Non-Smoker,NA,0.00159
3,46,44,t3269,Male,Non-Smoker,NA,0.00165
3,47,45,t3269,Male,Non-Smoker,NA,0.00171
3,48,46,t3269,Male,Non-Smoker,NA,0.00179
3,49,47,t3269,Male,Non-Smoker,NA,0.00188
3,50,48,t3269,Male,Non-Smoker,NA,0.00199
3,51,49,t3269,Male,Non-Smoker,NA,0.00216
3,52,50,t3269,Male,Non-Smoker,NA,0.00236
3,53,51,t3269,Male,Non-Smoker,NA,0.00258
3,54,52,t3269,Male,Non-Smoker,NA,0.0028
3,55,53,t3269,Male,Non-Smoker,NA,0.00302
3,56,54,t3269,Male,Non-Smoker,NA,0.00322
3,57,55,t3269,Male,Non-Smoker,NA,0.00343
3,58,56,t3269,Male,Non-Smoker,NA,0.00366
3,59,57,t3269,Male,Non-Smoker,NA,0.00393
3,60,58,t3269,Male,Non-Smoker,NA,0.00428
3,61,59,t3269,Male,Non-Smoker,NA,0.00474
3,62,60,t3269,Male,Non-Smoker,NA,0.00527
3,63,61,t3269,Male,Non-Smoker,NA,0.00588
3,64,62,t3269,Male,Non-Smoker,NA,0.00654
3,65,63,t3269,Male,Non-Smoker,NA,0.00725
3,66,64,t3269,Male,Non-Smoker,NA,0.00802
3,67,65,t3269,Male,Non-Smoker,NA,0.00886
