issue_age,attained_age,duration,table,gender,tobacco,q_sel,q_ult
1,72,72,t3273,Male,Unismoke,NA,0.01856
1,73,73,t3273,Male,Unismoke,NA,0.02084
1,74,74,t3273,Male,Unismoke,NA,0.0234
1,75,75,t3273,Male,Unismoke,NA,0.02622
1,76,76,t3273,Male,Unismoke,NA,0.02924
1,77,77,t3273,Male,Unismoke,NA,0.03251
1,78,78,t3273,Male,Unismoke,NA,0.03606
1,79,79,t3273,Male,Unismoke,NA,0.04005
1,80,80,t3273,Male,Unismoke,NA,0.04458
1,81,81,t3273,Male,Unismoke,NA,0.04981
1,82,82,t3273,Male,Unismoke,NA,0.05556
1,83,83,t3273,Male,Unismoke,NA,0.06258
1,84,84,t3273,Male,Unismoke,NA,0.07061
1,85,85,t3273,Male,Unismoke,NA,0.07985
1,86,86,t3273,Male,Unismoke,NA,0.09046
1,87,87,t3273,Male,Unismoke,NA,0.10241
1,88,88,t3273,Male,Unismoke,NA,0.1157
1,89,89,t3273,Male,Unismoke,NA,0.12985
1,90,90,t3273,Male,Unismoke,NA,0.1447
1,91,91,t3273,Male,Unismoke,NA,0.15973
1,92,92,t3273,Male,Unismoke,NA,0.17457
1,93,93,t3273,Male,Unismoke,NA,0.18907
1,94,94,t3273,Male,Unismoke,NA,0.20252
1,95,95,t3273,Male,Unismoke,NA,0.21433
1,96,96,t3273,Male,Unismoke,NA,0.23011
1,97,97,t3273,Male,Unismoke,NA,0.24709
1,98,98,t3273,Male,Unismoke,NA,0.26576
1,99,99,t3273,Male,Unismoke,NA,0.28575
1,100,100,t3273,Male,Unismoke,NA,0.3067
1,101,101,t3273,Male,Unismoke,NA,0.32825
1,102,102,t3273,Male,Unismoke,NA,0.35002
1,103,103,t3273,Male,Unismoke,NA,0.37165
1,104,104,t3273,Male,Unismoke,NA,0.39279
1,105,105,t3273,Male,Unismoke,NA,0.41305
1,106,106,t3273,Male,Unismoke,NA,0.43208
1,107,107,t3273,Male,Unismoke,NA,0.44951
1,108,108,t3273,Male,Unismoke,NA,0.46498
1,109,109,t3273,Male,Unismoke,NA,0.47812
1,110,110,t3273,Male,Unismoke,NA,0.48857
1,111,111,t3273,Male,Unismoke,NA,0.49595
1,112,112,t3273,Male,Unismoke,NA,0.5
1,113,113,t3273,Male,Unismoke,NA,0.5
1,114,114,t3273,Male,Unismoke,NA,0.5
1,115,115,t3273,Male,Unismoke,NA,0.5
1,116,116,t3273,Male,Unismoke,NA,0.5
1,117,117,t3273,Male,Unismoke,NA,0.5
1,118,118,t3273,Male,Unismoke,NA,0.5
1,119,119,t3273,Male,Unismoke,NA,0.5
1,120,120,t3273,Male,Unismoke,NA,0.5
2,2,1,t3273,Male,Unismoke,1.2e-4,1.2e-4
2,3,2,t3273,Male,Unismoke,1e-4,1e-4
2,4,3,t3273,Male,Unismoke,9e-5,9e-5
2,5,4,t3273,Male,Unismoke,9e-5,9e-5
2,6,5,t3273,Male,Unismoke,8e-5,8e-5
2,7,6,t3273,Male,Unismoke,8e-5,8e-5
2,8,7,t3273,Male,Unismoke,8e-5,8e-5
2,9,8,t3273,Male,Unismoke,8e-5,8e-5
2,10,9,t3273,Male,Unismoke,8e-5,8e-5
2,11,10,t3273,Male,Unismoke,8e-5,8e-5
2,12,11,t3273,Male,Unismoke,1e-4,1e-4
2,13,12,t3273,Male,Unismoke,1.3e-4,1.3e-4
2,14,13,t3273,Male,Unismoke,1.9e-4,1.9e-4
2,15,14,t3273,Male,Unismoke,2.9e-4,2.9e-4
2,16,15,t3273,Male,Unismoke,4.2e-4,4.2e-4
2,17,16,t3273,Male,Unismoke,5.7e-4,5.7e-4
2,18,17,t3273,Male,Unismoke,7.2e-4,7.2e-4
2,19,18,t3273,Male,Unismoke,8.2e-4,8.2e-4
2,20,19,t3273,Male,Unismoke,8.6e-4,8.6e-4
2,21,20,t3273,Male,Unismoke,8.8e-4,8.8e-4
2,22,21,t3273,Male,Unismoke,8.8e-4,8.8e-4
2,23,22,t3273,Male,Unismoke,8.8e-4,8.8e-4
2,24,23,t3273,Male,Unismoke,8.8e-4,8.8e-4
2,25,24,t3273,Male,Unismoke,8.8e-4,8.8e-4
2,26,25,t3273,Male,Unismoke,8.8e-4,8.8e-4
2,27,26,t3273,Male,Unismoke,NA,8.7e-4
2,28,27,t3273,Male,Unismoke,NA,8.5e-4
2,29,28,t3273,Male,Unismoke,NA,8.4e-4
2,30,29,t3273,Male,Unismoke,NA,8.4e-4
2,31,30,t3273,Male,Unismoke,NA,8.8e-4
2,32,31,t3273,Male,Unismoke,NA,0.00093000000000000005
2,33,32,t3273,Male,Unismoke,NA,0.00101
2,34,33,t3273,Male,Unismoke,NA,0.00109
2,35,34,t3273,Male,Unismoke,NA,0.00117
2,36,35,t3273,Male,Unismoke,NA,0.00128
2,37,36,t3273,Male,Unismoke,NA,0.00139
2,38,37,t3273,Male,Unismoke,NA,0.00149
2,39,38,t3273,Male,Unismoke,NA,0.00161
2,40,39,t3273,Male,Unismoke,NA,0.00174
2,41,40,t3273,Male,Unismoke,NA,0.00187
2,42,41,t3273,Male,Unismoke,NA,0.00198
2,43,42,t3273,Male,Unismoke,NA,0.00204
2,44,43,t3273,Male,Unismoke,NA,0.0021
2,45,44,t3273,Male,Unismoke,NA,0.00216
2,46,45,t3273,Male,Unismoke,NA,0.00222
2,47,46,t3273,Male,Unismoke,NA,0.00227
2,48,47,t3273,Male,Unismoke,NA,0.00233
2,49,48,t3273,Male,Unismoke,NA,0.00239
2,50,49,t3273,Male,Unismoke,NA,0.0025
2,51,50,t3273,Male,Unismoke,NA,0.00264
2,52,51,t3273,Male,Unismoke,NA,0.0028
2,53,52,t3273,Male,Unismoke,NA,0.00299
2,54,53,t3273,Male,Unismoke,NA,0.00321
2,55,54,t3273,Male,Unismoke,NA,0.00347
2,56,55,t3273,Male,Unismoke,NA,0.00376
2,57,56,t3273,Male,Unismoke,NA,0.0041
2,58,57,t3273,Male,Unismoke,NA,0.00449
2,59,58,t3273,Male,Unismoke,NA,0.00494
2,60,59,t3273,Male,Unismoke,NA,0.00545
2,61,60,t3273,Male,Unismoke,NA,0.00604
2,62,61,t3273,Male,Unismoke,NA,0.00672
2,63,62,t3273,Male,Unismoke,NA,0.00748
2,64,63,t3273,Male,Unismoke,NA,0.00831
2,65,64,t3273,Male,Unismoke,NA,0.0092
2,66,65,t3273,Male,Unismoke,NA,0.01015
2,67,66,t3273,Male,Unismoke,NA,0.01115
2,68,67,t3273,Male,Unismoke,NA,0.01224
2,69,68,t3273,Male,Unismoke,NA,0.01347
2,70,69,t3273,Male,Unismoke,NA,0.0149
2,71,70,t3273,Male,Unismoke,NA,0.01658
2,72,71,t3273,Male,Unismoke,NA,0.01856
2,73,72,t3273,Male,Unismoke,NA,0.02084
2,74,73,t3273,Male,Unismoke,NA,0.0234
2,75,74,t3273,Male,Unismoke,NA,0.02622
2,76,75,t3273,Male,Unismoke,NA,0.02924
2,77,76,t3273,Male,Unismoke,NA,0.03251
2,78,77,t3273,Male,Unismoke,NA,0.03606
2,79,78,t3273,Male,Unismoke,NA,0.04005
2,80,79,t3273,Male,Unismoke,NA,0.04458
2,81,80,t3273,Male,Unismoke,NA,0.04981
2,82,81,t3273,Male,Unismoke,NA,0.05556
2,83,82,t3273,Male,Unismoke,NA,0.06258
2,84,83,t3273,Male,Unismoke,NA,0.07061
2,85,84,t3273,Male,Unismoke,NA,0.07985
2,86,85,t3273,Male,Unismoke,NA,0.09046
2,87,86,t3273,Male,Unismoke,NA,0.10241
2,88,87,t3273,Male,Unismoke,NA,0.1157
2,89,88,t3273,Male,Unismoke,NA,0.12985
2,90,89,t3273,Male,Unismoke,NA,0.1447
2,91,90,t3273,Male,Unismoke,NA,0.15973
2,92,91,t3273,Male,Unismoke,NA,0.17457
2,93,92,t3273,Male,Unismoke,NA,0.18907
2,94,93,t3273,Male,Unismoke,NA,0.20252
2,95,94,t3273,Male,Unismoke,NA,0.21433
2,96,95,t3273,Male,Unismoke,NA,0.23011
2,97,96,t3273,Male,Unismoke,NA,0.24709
2,98,97,t3273,Male,Unismoke,NA,0.26576
2,99,98,t3273,Male,Unismoke,NA,0.28575
2,100,99,t3273,Male,Unismoke,NA,0.3067
2,101,100,t3273,Male,Unismoke,NA,0.32825
2,102,101,t3273,Male,Unismoke,NA,0.35002
2,103,102,t3273,Male,Unismoke,NA,0.37165
2,104,103,t3273,Male,Unismoke,NA,0.39279
2,105,104,t3273,Male,Unismoke,NA,0.41305
2,106,105,t3273,Male,Unismoke,NA,0.43208
2,107,106,t3273,Male,Unismoke,NA,0.44951
2,108,107,t3273,Male,Unismoke,NA,0.46498
2,109,108,t3273,Male,Unismoke,NA,0.47812
2,110,109,t3273,Male,Unismoke,NA,0.48857
2,111,110,t3273,Male,Unismoke,NA,0.49595
2,112,111,t3273,Male,Unismoke,NA,0.5
2,113,112,t3273,Male,Unismoke,NA,0.5
2,114,113,t3273,Male,Unismoke,NA,0.5
2,115,114,t3273,Male,Unismoke,NA,0.5
2,116,115,t3273,Male,Unismoke,NA,0.5
2,117,116,t3273,Male,Unismoke,NA,0.5
2,118,117,t3273,Male,Unismoke,NA,0.5
2,119,118,t3273,Male,Unismoke,NA,0.5
2,120,119,t3273,Male,Unismoke,NA,0.5
3,3,1,t3273,Male,Unismoke,1e-4,1e-4
3,4,2,t3273,Male,Unismoke,9e-5,9e-5
3,5,3,t3273,Male,Unismoke,9e-5,9e-5
3,6,4,t3273,Male,Unismoke,8e-5,8e-5
3,7,5,t3273,Male,Unismoke,8e-5,8e-5
3,8,6,t3273,Male,Unismoke,8e-5,8e-5
3,9,7,t3273,Male,Unismoke,8e-5,8e-5
3,10,8,t3273,Male,Unismoke,8e-5,8e-5
3,11,9,t3273,Male,Unismoke,8e-5,8e-5
3,12,10,t3273,Male,Unismoke,1e-4,1e-4
3,13,11,t3273,Male,Unismoke,1.3e-4,1.3e-4
3,14,12,t3273,Male,Unismoke,1.9e-4,1.9e-4
3,15,13,t3273,Male,Unismoke,2.9e-4,2.9e-4
3,16,14,t3273,Male,Unismoke,4.2e-4,4.2e-4
3,17,15,t3273,Male,Unismoke,5.7e-4,5.7e-4
3,18,16,t3273,Male,Unismoke,7.2e-4,7.2e-4
3,19,17,t3273,Male,Unismoke,8.2e-4,8.2e-4
3,20,18,t3273,Male,Unismoke,8.6e-4,8.6e-4
3,21,19,t3273,Male,Unismoke,8.8e-4,8.8e-4
3,22,20,t3273,Male,Unismoke,8.8e-4,8.8e-4
3,23,21,t3273,Male,Unismoke,8.8e-4,8.8e-4
3,24,22,t3273,Male,Unismoke,8.8e-4,8.8e-4
3,25,23,t3273,Male,Unismoke,8.8e-4,8.8e-4
3,26,24,t3273,Male,Unismoke,8.8e-4,8.8e-4
3,27,25,t3273,Male,Unismoke,8.7e-4,8.7e-4
3,28,26,t3273,Male,Unismoke,NA,8.5e-4
3,29,27,t3273,Male,Unismoke,NA,8.4e-4
3,30,28,t3273,Male,Unismoke,NA,8.4e-4
3,31,29,t3273,Male,Unismoke,NA,8.8e-4
3,32,30,t3273,Male,Unismoke,NA,0.00093000000000000005
3,33,31,t3273,Male,Unismoke,NA,0.00101
3,34,32,t3273,Male,Unismoke,NA,0.00109
3,35,33,t3273,Male,Unismoke,NA,0.00117
3,36,34,t3273,Male,Unismoke,NA,0.00128
3,37,35,t3273,Male,Unismoke,NA,0.00139
3,38,36,t3273,Male,Unismoke,NA,0.00149
3,39,37,t3273,Male,Unismoke,NA,0.00161
3,40,38,t3273,Male,Unismoke,NA,0.00174
3,41,39,t3273,Male,Unismoke,NA,0.00187
3,42,40,t3273,Male,Unismoke,NA,0.00198
3,43,41,t3273,Male,Unismoke,NA,0.00204
3,44,42,t3273,Male,Unismoke,NA,0.0021
3,45,43,t3273,Male,Unismoke,NA,0.00216
3,46,44,t3273,Male,Unismoke,NA,0.00222
3,47,45,t3273,Male,Unismoke,NA,0.00227
3,48,46,t3273,Male,Unismoke,NA,0.00233
3,49,47,t3273,Male,Unismoke,NA,0.00239
3,50,48,t3273,Male,Unismoke,NA,0.0025
3,51,49,t3273,Male,Unismoke,NA,0.00264
3,52,50,t3273,Male,Unismoke,NA,0.0028
3,53,51,t3273,Male,Unismoke,NA,0.00299
3,54,52,t3273,Male,Unismoke,NA,0.00321
3,55,53,t3273,Male,Unismoke,NA,0.00347
3,56,54,t3273,Male,Unismoke,NA,0.00376
3,57,55,t3273,Male,Unismoke,NA,0.0041
3,58,56,t3273,Male,Unismoke,NA,0.00449
3,59,57,t3273,Male,Unismoke,NA,0.00494
3,60,58,t3273,Male,Unismoke,NA,0.00545
3,61,59,t3273,Male,Unismoke,NA,0.00604
3,62,60,t3273,Male,Unismoke,NA,0.00672
3,63,61,t3273,Male,Unismoke,NA,0.00748
3,64,62,t3273,Male,Unismoke,NA,0.00831
3,65,63,t3273,Male,Unismoke,NA,0.0092
3,66,64,t3273,Male,Unismoke,NA,0.01015
3,67,65,t3273,Male,Unismoke,NA,0.01115
3,68,66,t3273,Male,Unismoke,NA,0.01224
3,69,67,t3273,Male,Unismoke,NA,0.01347
3,70,68,t3273,Male,Unismoke,NA,0.0149
3,71,69,t3273,Male,Unismoke,NA,0.01658
3,72,70,t3273,Male,Unismoke,NA,0.01856
3,73,71,t3273,Male,Unismoke,NA,0.02084
3,74,72,t3273,Male,Unismoke,NA,0.0234
3,75,73,t3273,Male,Unismoke,NA,0.02622
3,76,74,t3273,Male,Unismoke,NA,0.02924
3,77,75,t3273,Male,Unismoke,NA,0.03251
3,78,76,t3273,Male,Unismoke,NA,0.03606
3,79,77,t3273,Male,Unismoke,NA,0.04005
3,80,78,t3273,Male,Unismoke,NA,0.04458
3,81,79,t3273,Male,Unismoke,NA,0.04981
3,82,80,t3273,Male,Unismoke,NA,0.05556
3,83,81,t3273,Male,Unismoke,NA,0.06258
3,84,82,t3273,Male,Unismoke,NA,0.07061
3,85,83,t3273,Male,Unismoke,NA,0.07985
3,86,84,t3273,Male,Unismoke,NA,0.09046
3,87,85,t3273,Male,Unismoke,NA,0.10241
3,88,86,t3273,Male,Unismoke,NA,0.1157
3,89,87,t3273,Male,Unismoke,NA,0.12985
3,90,88,t3273,Male,Unismoke,NA,0.1447
3,91,89,t3273,Male,Unismoke,NA,0.15973
3,92,90,t3273,Male,Unismoke,NA,0.17457
3,93,91,t3273,Male,Unismoke,NA,0.18907
3,94,92,t3273,Male,Unismoke,NA,0.20252
3,95,93,t3273,Male,Unismoke,NA,0.21433
3,96,94,t3273,Male,Unismoke,NA,0.23011
3,97,95,t3273,Male,Unismoke,NA,0.24709
3,98,96,t3273,Male,Unismoke,NA,0.26576
3,99,97,t3273,Male,Unismoke,NA,0.28575
3,100,98,t3273,Male,Unismoke,NA,0.3067
3,101,99,t3273,Male,Unismoke,NA,0.32825
3,102,100,t3273,Male,Unismoke,NA,0.35002
3,103,101,t3273,Male,Unismoke,NA,0.37165
3,104,102,t3273,Male,Unismoke,NA,0.39279
3,105,103,t3273,Male,Unismoke,NA,0.41305
3,106,104,t3273,Male,Unismoke,NA,0.43208
3,107,105,t3273,Male,Unismoke,NA,0.44951
3,108,106,t3273,Male,Unismoke,NA,0.46498
3,109,107,t3273,Male,Unismoke,NA,0.47812
3,110,108,t3273,Male,Unismoke,NA,0.48857
3,111,109,t3273,Male,Unismoke,NA,0.49595
3,112,110,t3273,Male,Unismoke,NA,0.5
3,113,111,t3273,Male,Unismoke,NA,0.5
3,114,112,t3273,Male,Unismoke,NA,0.5
3,115,113,t3273,Male,Unismoke,NA,0.5
3,116,114,t3273,Male,Unismoke,NA,0.5
3,117,115,t3273,Male,Unismoke,NA,0.5
3,118,116,t3273,Male,Unismoke,NA,0.5
3,119,117,t3273,Male,Unismoke,NA,0.5
3,120,118,t3273,Male,Unismoke,NA,0.5
4,4,1,t3273,Male,Unismoke,9e-5,9e-5
4,5,2,t3273,Male,Unismoke,9e-5,9e-5
4,6,3,t3273,Male,Unismoke,8e-5,8e-5
4,7,4,t3273,Male,Unismoke,8e-5,8e-5
4,8,5,t3273,Male,Unismoke,8e-5,8e-5
4,9,6,t3273,Male,Unismoke,8e-5,8e-5
4,10,7,t3273,Male,Unismoke,8e-5,8e-5
4,11,8,t3273,Male,Unismoke,8e-5,8e-5
4,12,9,t3273,Male,Unismoke,1e-4,1e-4
4,13,10,t3273,Male,Unismoke,1.3e-4,1.3e-4
4,14,11,t3273,Male,Unismoke,1.9e-4,1.9e-4
4,15,12,t3273,Male,Unismoke,2.9e-4,2.9e-4
4,16,13,t3273,Male,Unismoke,4.2e-4,4.2e-4
4,17,14,t3273,Male,Unismoke,5.7e-4,5.7e-4
4,18,15,t3273,Male,Unismoke,7.2e-4,7.2e-4
