table,gender,tobacco,issue_age,duration,q_sel
t3275,Male,Unismoke,20,22,0.00166
t3275,Male,Unismoke,20,23,0.00179
t3275,Male,Unismoke,20,24,0.00192
t3275,Male,Unismoke,20,25,0.00205
t3275,Male,Unismoke,21,1,5e-4
t3275,Male,Unismoke,21,2,5.5e-4
t3275,Male,Unismoke,21,3,5.2e-4
t3275,Male,Unismoke,21,4,5.2e-4
t3275,Male,Unismoke,21,5,5.2e-4
t3275,Male,Unismoke,21,6,5.3e-4
t3275,Male,Unismoke,21,7,5.3e-4
t3275,Male,Unismoke,21,8,5.2e-4
t3275,Male,Unismoke,21,9,5.2e-4
t3275,Male,Unismoke,21,10,5.5e-4
t3275,Male,Unismoke,21,11,5.8e-4
t3275,Male,Unismoke,21,12,6.1e-4
t3275,Male,Unismoke,21,13,6.6e-4
t3275,Male,Unismoke,21,14,7.3e-4
t3275,Male,Unismoke,21,15,8e-4
t3275,Male,Unismoke,21,16,8.7e-4
t3275,Male,Unismoke,21,17,9.8e-4
t3275,Male,Unismoke,21,18,0.00113
t3275,Male,Unismoke,21,19,0.00129
t3275,Male,Unismoke,21,20,0.00145
t3275,Male,Unismoke,21,21,0.00159
t3275,Male,Unismoke,21,22,0.00171
t3275,Male,Unismoke,21,23,0.00183
t3275,Male,Unismoke,21,24,0.00195
t3275,Male,Unismoke,21,25,0.00209
t3275,Male,Unismoke,22,1,4.5e-4
t3275,Male,Unismoke,22,2,4.7e-4
t3275,Male,Unismoke,22,3,4.5e-4
t3275,Male,Unismoke,22,4,4.5e-4
t3275,Male,Unismoke,22,5,4.6e-4
t3275,Male,Unismoke,22,6,4.7e-4
t3275,Male,Unismoke,22,7,4.7e-4
t3275,Male,Unismoke,22,8,4.8e-4
t3275,Male,Unismoke,22,9,4.9e-4
t3275,Male,Unismoke,22,10,5.4e-4
t3275,Male,Unismoke,22,11,5.8e-4
t3275,Male,Unismoke,22,12,6.3e-4
t3275,Male,Unismoke,22,13,6.8e-4
t3275,Male,Unismoke,22,14,7.5e-4
t3275,Male,Unismoke,22,15,8.3e-4
t3275,Male,Unismoke,22,16,9.2e-4
t3275,Male,Unismoke,22,17,0.00105
t3275,Male,Unismoke,22,18,0.0012
t3275,Male,Unismoke,22,19,0.00137
t3275,Male,Unismoke,22,20,0.00152
t3275,Male,Unismoke,22,21,0.00164
t3275,Male,Unismoke,22,22,0.00174
t3275,Male,Unismoke,22,23,0.00184
t3275,Male,Unismoke,22,24,0.00197
t3275,Male,Unismoke,22,25,0.00214
t3275,Male,Unismoke,23,1,4e-4
t3275,Male,Unismoke,23,2,4.1e-4
t3275,Male,Unismoke,23,3,4e-4
t3275,Male,Unismoke,23,4,4.1e-4
t3275,Male,Unismoke,23,5,4.1e-4
t3275,Male,Unismoke,23,6,4.2e-4
t3275,Male,Unismoke,23,7,4.3e-4
t3275,Male,Unismoke,23,8,4.5e-4
t3275,Male,Unismoke,23,9,4.8e-4
t3275,Male,Unismoke,23,10,5.4e-4
t3275,Male,Unismoke,23,11,5.9e-4
t3275,Male,Unismoke,23,12,6.4e-4
t3275,Male,Unismoke,23,13,7e-4
t3275,Male,Unismoke,23,14,7.8e-4
t3275,Male,Unismoke,23,15,8.8e-4
t3275,Male,Unismoke,23,16,9.9e-4
