table,gender_blend,tobacco,issue_age,duration,q_sel
t3319,20% Male,Nonsmoker,38,10,9e-4
t3319,20% Male,Nonsmoker,38,11,0.00105
t3319,20% Male,Nonsmoker,38,12,0.00121
t3319,20% Male,Nonsmoker,38,13,0.00137
t3319,20% Male,Nonsmoker,38,14,0.0015
t3319,20% Male,Nonsmoker,38,15,0.00162
t3319,20% Male,Nonsmoker,38,16,0.00177
t3319,20% Male,Nonsmoker,38,17,0.00198
t3319,20% Male,Nonsmoker,38,18,0.00223
t3319,20% Male,Nonsmoker,38,19,0.00254
t3319,20% Male,Nonsmoker,38,20,0.00288
t3319,20% Male,Nonsmoker,38,21,0.00322
t3319,20% Male,Nonsmoker,38,22,0.0035
t3319,20% Male,Nonsmoker,38,23,0.00379
t3319,20% Male,Nonsmoker,38,24,0.00413
t3319,20% Male,Nonsmoker,38,25,0.00453
t3319,20% Male,Nonsmoker,39,1,1.6e-4
t3319,20% Male,Nonsmoker,39,2,2.5e-4
t3319,20% Male,Nonsmoker,39,3,4e-4
t3319,20% Male,Nonsmoker,39,4,5e-4
t3319,20% Male,Nonsmoker,39,5,5.9e-4
t3319,20% Male,Nonsmoker,39,6,6.5e-4
t3319,20% Male,Nonsmoker,39,7,6.9e-4
t3319,20% Male,Nonsmoker,39,8,7.6e-4
t3319,20% Male,Nonsmoker,39,9,8.6e-4
t3319,20% Male,Nonsmoker,39,10,0.001
t3319,20% Male,Nonsmoker,39,11,0.00116
t3319,20% Male,Nonsmoker,39,12,0.00132
t3319,20% Male,Nonsmoker,39,13,0.00147
t3319,20% Male,Nonsmoker,39,14,0.00161
t3319,20% Male,Nonsmoker,39,15,0.00175
t3319,20% Male,Nonsmoker,39,16,0.00192
t3319,20% Male,Nonsmoker,39,17,0.00216
t3319,20% Male,Nonsmoker,39,18,0.00244
t3319,20% Male,Nonsmoker,39,19,0.00277
t3319,20% Male,Nonsmoker,39,20,0.00314
t3319,20% Male,Nonsmoker,39,21,0.00349
t3319,20% Male,Nonsmoker,39,22,0.00379
t3319,20% Male,Nonsmoker,39,23,0.00413
t3319,20% Male,Nonsmoker,39,24,0.00452
t3319,20% Male,Nonsmoker,39,25,0.005
t3319,20% Male,Nonsmoker,40,1,1.7e-4
t3319,20% Male,Nonsmoker,40,2,2.7e-4
t3319,20% Male,Nonsmoker,40,3,4.1e-4
t3319,20% Male,Nonsmoker,40,4,5.2e-4
t3319,20% Male,Nonsmoker,40,5,6.3e-4
t3319,20% Male,Nonsmoker,40,6,6.9e-4
t3319,20% Male,Nonsmoker,40,7,7.5e-4
t3319,20% Male,Nonsmoker,40,8,8.3e-4
t3319,20% Male,Nonsmoker,40,9,9.4e-4
t3319,20% Male,Nonsmoker,40,10,0.00111
t3319,20% Male,Nonsmoker,40,11,0.00128
t3319,20% Male,Nonsmoker,40,12,0.00144
t3319,20% Male,Nonsmoker,40,13,0.00159
t3319,20% Male,Nonsmoker,40,14,0.00174
t3319,20% Male,Nonsmoker,40,15,0.00189
t3319,20% Male,Nonsmoker,40,16,0.0021
t3319,20% Male,Nonsmoker,40,17,0.00236
t3319,20% Male,Nonsmoker,40,18,0.00267
t3319,20% Male,Nonsmoker,40,19,0.00303
t3319,20% Male,Nonsmoker,40,20,0.00342
t3319,20% Male,Nonsmoker,40,21,0.00379
t3319,20% Male,Nonsmoker,40,22,0.00413
t3319,20% Male,Nonsmoker,40,23,0.00452
t3319,20% Male,Nonsmoker,40,24,0.00498
t3319,20% Male,Nonsmoker,40,25,0.00552
t3319,20% Male,Nonsmoker,41,1,1.8e-4
t3319,20% Male,Nonsmoker,41,2,3e-4
t3319,20% Male,Nonsmoker,41,3,4.2e-4
t3319,20% Male,Nonsmoker,41,4,5.5e-4
t3319,20% Male,Nonsmoker,41,5,6.6e-4
t3319,20% Male,Nonsmoker,41,6,7.5e-4
t3319,20% Male,Nonsmoker,41,7,8.2e-4
t3319,20% Male,Nonsmoker,41,8,9e-4
t3319,20% Male,Nonsmoker,41,9,0.00104
t3319,20% Male,Nonsmoker,41,10,0.00122
t3319,20% Male,Nonsmoker,41,11,0.00139
t3319,20% Male,Nonsmoker,41,12,0.00154
t3319,20% Male,Nonsmoker,41,13,0.00172
t3319,20% Male,Nonsmoker,41,14,0.00188
t3319,20% Male,Nonsmoker,41,15,0.00207
t3319,20% Male,Nonsmoker,41,16,0.00231
t3319,20% Male,Nonsmoker,41,17,0.00259
t3319,20% Male,Nonsmoker,41,18,0.00292
t3319,20% Male,Nonsmoker,41,19,0.0033
t3319,20% Male,Nonsmoker,41,20,0.0037200000000000002
t3319,20% Male,Nonsmoker,41,21,0.00413
t3319,20% Male,Nonsmoker,41,22,0.00451
t3319,20% Male,Nonsmoker,41,23,0.00496
t3319,20% Male,Nonsmoker,41,24,0.0055
t3319,20% Male,Nonsmoker,41,25,0.00608
t3319,20% Male,Nonsmoker,42,1,2e-4
t3319,20% Male,Nonsmoker,42,2,3.2e-4
t3319,20% Male,Nonsmoker,42,3,4.4e-4
t3319,20% Male,Nonsmoker,42,4,5.8e-4
t3319,20% Male,Nonsmoker,42,5,7.2e-4
t3319,20% Male,Nonsmoker,42,6,8.1e-4
t3319,20% Male,Nonsmoker,42,7,8.7e-4
t3319,20% Male,Nonsmoker,42,8,9.8e-4
t3319,20% Male,Nonsmoker,42,9,0.00114
t3319,20% Male,Nonsmoker,42,10,0.00133
t3319,20% Male,Nonsmoker,42,11,0.0015
t3319,20% Male,Nonsmoker,42,12,0.00166
t3319,20% Male,Nonsmoker,42,13,0.00185
t3319,20% Male,Nonsmoker,42,14,0.00206
t3319,20% Male,Nonsmoker,42,15,0.00227
t3319,20% Male,Nonsmoker,42,16,0.00254
t3319,20% Male,Nonsmoker,42,17,0.00286
t3319,20% Male,Nonsmoker,42,18,0.00321
t3319,20% Male,Nonsmoker,42,19,0.00361
t3319,20% Male,Nonsmoker,42,20,0.00406
t3319,20% Male,Nonsmoker,42,21,0.00451
t3319,20% Male,Nonsmoker,42,22,0.00495
t3319,20% Male,Nonsmoker,42,23,0.00546
t3319,20% Male,Nonsmoker,42,24,0.00604
t3319,20% Male,Nonsmoker,42,25,0.00667
t3319,20% Male,Nonsmoker,43,1,2.1e-4
t3319,20% Male,Nonsmoker,43,2,3.4e-4
t3319,20% Male,Nonsmoker,43,3,4.6e-4
t3319,20% Male,Nonsmoker,43,4,6.4e-4
t3319,20% Male,Nonsmoker,43,5,7.7e-4
t3319,20% Male,Nonsmoker,43,6,8.6e-4
t3319,20% Male,Nonsmoker,43,7,9.4e-4
t3319,20% Male,Nonsmoker,43,8,0.00106
t3319,20% Male,Nonsmoker,43,9,0.00125
t3319,20% Male,Nonsmoker,43,10,0.00144
t3319,20% Male,Nonsmoker,43,11,0.0016
t3319,20% Male,Nonsmoker,43,12,0.00179
t3319,20% Male,Nonsmoker,43,13,0.00201
t3319,20% Male,Nonsmoker,43,14,0.00226
t3319,20% Male,Nonsmoker,43,15,0.00251
t3319,20% Male,Nonsmoker,43,16,0.00281
t3319,20% Male,Nonsmoker,43,17,0.00316
t3319,20% Male,Nonsmoker,43,18,0.00356
t3319,20% Male,Nonsmoker,43,19,0.00398
t3319,20% Male,Nonsmoker,43,20,0.00445
t3319,20% Male,Nonsmoker,43,21,0.00494
t3319,20% Male,Nonsmoker,43,22,0.00544
t3319,20% Male,Nonsmoker,43,23,0.00601
t3319,20% Male,Nonsmoker,43,24,0.00664
t3319,20% Male,Nonsmoker,43,25,0.00732
t3319,20% Male,Nonsmoker,44,1,2.4e-4
t3319,20% Male,Nonsmoker,44,2,3.6e-4
t3319,20% Male,Nonsmoker,44,3,5e-4
t3319,20% Male,Nonsmoker,44,4,7.2e-4
t3319,20% Male,Nonsmoker,44,5,8.3e-4
t3319,20% Male,Nonsmoker,44,6,9.2e-4
t3319,20% Male,Nonsmoker,44,7,0.00101
t3319,20% Male,Nonsmoker,44,8,0.00116
t3319,20% Male,Nonsmoker,44,9,0.00135
t3319,20% Male,Nonsmoker,44,10,0.00154
t3319,20% Male,Nonsmoker,44,11,0.00172
t3319,20% Male,Nonsmoker,44,12,0.00194
t3319,20% Male,Nonsmoker,44,13,0.00221
t3319,20% Male,Nonsmoker,44,14,0.00248
t3319,20% Male,Nonsmoker,44,15,0.00276
t3319,20% Male,Nonsmoker,44,16,0.00309
t3319,20% Male,Nonsmoker,44,17,0.00347
t3319,20% Male,Nonsmoker,44,18,0.00388
t3319,20% Male,Nonsmoker,44,19,0.00433
t3319,20% Male,Nonsmoker,44,20,0.00486
t3319,20% Male,Nonsmoker,44,21,0.00542
t3319,20% Male,Nonsmoker,44,22,0.00599
t3319,20% Male,Nonsmoker,44,23,0.00661
t3319,20% Male,Nonsmoker,44,24,0.0073
t3319,20% Male,Nonsmoker,44,25,0.00804
t3319,20% Male,Nonsmoker,45,1,2.8e-4
t3319,20% Male,Nonsmoker,45,2,3.7e-4
t3319,20% Male,Nonsmoker,45,3,5.5e-4
t3319,20% Male,Nonsmoker,45,4,8e-4
t3319,20% Male,Nonsmoker,45,5,8.9e-4
t3319,20% Male,Nonsmoker,45,6,9.8e-4
t3319,20% Male,Nonsmoker,45,7,0.00109
t3319,20% Male,Nonsmoker,45,8,0.00126
t3319,20% Male,Nonsmoker,45,9,0.00145
t3319,20% Male,Nonsmoker,45,10,0.00165
t3319,20% Male,Nonsmoker,45,11,0.00185
t3319,20% Male,Nonsmoker,45,12,0.00211
t3319,20% Male,Nonsmoker,45,13,0.00243
t3319,20% Male,Nonsmoker,45,14,0.00274
t3319,20% Male,Nonsmoker,45,15,0.00305
t3319,20% Male,Nonsmoker,45,16,0.00341
t3319,20% Male,Nonsmoker,45,17,0.00382
t3319,20% Male,Nonsmoker,45,18,0.00427
t3319,20% Male,Nonsmoker,45,19,0.00476
t3319,20% Male,Nonsmoker,45,20,0.00533
t3319,20% Male,Nonsmoker,45,21,0.00596
t3319,20% Male,Nonsmoker,45,22,0.00659
t3319,20% Male,Nonsmoker,45,23,0.00728
t3319,20% Male,Nonsmoker,45,24,0.00803
t3319,20% Male,Nonsmoker,45,25,0.00886
t3319,20% Male,Nonsmoker,46,1,3.1e-4
t3319,20% Male,Nonsmoker,46,2,3.8e-4
t3319,20% Male,Nonsmoker,46,3,6.1e-4
t3319,20% Male,Nonsmoker,46,4,8.5e-4
t3319,20% Male,Nonsmoker,46,5,9.6e-4
t3319,20% Male,Nonsmoker,46,6,0.00107
t3319,20% Male,Nonsmoker,46,7,0.0012
t3319,20% Male,Nonsmoker,46,8,0.00137
t3319,20% Male,Nonsmoker,46,9,0.00157
t3319,20% Male,Nonsmoker,46,10,0.00178
t3319,20% Male,Nonsmoker,46,11,0.00202
t3319,20% Male,Nonsmoker,46,12,0.00232
t3319,20% Male,Nonsmoker,46,13,0.00268
t3319,20% Male,Nonsmoker,46,14,0.00302
t3319,20% Male,Nonsmoker,46,15,0.00335
t3319,20% Male,Nonsmoker,46,16,0.00375
t3319,20% Male,Nonsmoker,46,17,0.00421
t3319,20% Male,Nonsmoker,46,18,0.00468
t3319,20% Male,Nonsmoker,46,19,0.00523
t3319,20% Male,Nonsmoker,46,20,0.00584
t3319,20% Male,Nonsmoker,46,21,0.00654
t3319,20% Male,Nonsmoker,46,22,0.00726
t3319,20% Male,Nonsmoker,46,23,0.00801
t3319,20% Male,Nonsmoker,46,24,0.00885
t3319,20% Male,Nonsmoker,46,25,0.00981
t3319,20% Male,Nonsmoker,47,1,3.4e-4
t3319,20% Male,Nonsmoker,47,2,3.9e-4
t3319,20% Male,Nonsmoker,47,3,6.9e-4
t3319,20% Male,Nonsmoker,47,4,9.1e-4
t3319,20% Male,Nonsmoker,47,5,0.00103
t3319,20% Male,Nonsmoker,47,6,0.00117
t3319,20% Male,Nonsmoker,47,7,0.00131
t3319,20% Male,Nonsmoker,47,8,0.0015
t3319,20% Male,Nonsmoker,47,9,0.00169
t3319,20% Male,Nonsmoker,47,10,0.00193
t3319,20% Male,Nonsmoker,47,11,0.00221
t3319,20% Male,Nonsmoker,47,12,0.00257
t3319,20% Male,Nonsmoker,47,13,0.00296
t3319,20% Male,Nonsmoker,47,14,0.00331
t3319,20% Male,Nonsmoker,47,15,0.00369
t3319,20% Male,Nonsmoker,47,16,0.00414
t3319,20% Male,Nonsmoker,47,17,0.00464
t3319,20% Male,Nonsmoker,47,18,0.00515
t3319,20% Male,Nonsmoker,47,19,0.00573
t3319,20% Male,Nonsmoker,47,20,0.00639
t3319,20% Male,Nonsmoker,47,21,0.0072
t3319,20% Male,Nonsmoker,47,22,0.008
t3319,20% Male,Nonsmoker,47,23,0.00884
t3319,20% Male,Nonsmoker,47,24,0.00981
t3319,20% Male,Nonsmoker,47,25,0.01093
t3319,20% Male,Nonsmoker,48,1,3.5e-4
t3319,20% Male,Nonsmoker,48,2,4.2e-4
t3319,20% Male,Nonsmoker,48,3,8e-4
t3319,20% Male,Nonsmoker,48,4,0.001
t3319,20% Male,Nonsmoker,48,5,0.00115
t3319,20% Male,Nonsmoker,48,6,0.00128
t3319,20% Male,Nonsmoker,48,7,0.00145
t3319,20% Male,Nonsmoker,48,8,0.00164
t3319,20% Male,Nonsmoker,48,9,0.00183
t3319,20% Male,Nonsmoker,48,10,0.0021
t3319,20% Male,Nonsmoker,48,11,0.00243
t3319,20% Male,Nonsmoker,48,12,0.00283
t3319,20% Male,Nonsmoker,48,13,0.00327
t3319,20% Male,Nonsmoker,48,14,0.00365
t3319,20% Male,Nonsmoker,48,15,0.00407
t3319,20% Male,Nonsmoker,48,16,0.00456
t3319,20% Male,Nonsmoker,48,17,0.00511
t3319,20% Male,Nonsmoker,48,18,0.00567
t3319,20% Male,Nonsmoker,48,19,0.00629
t3319,20% Male,Nonsmoker,48,20,0.00702
t3319,20% Male,Nonsmoker,48,21,0.00793
t3319,20% Male,Nonsmoker,48,22,0.00884
t3319,20% Male,Nonsmoker,48,23,0.0098
t3319,20% Male,Nonsmoker,48,24,0.01093
t3319,20% Male,Nonsmoker,48,25,0.01226
t3319,20% Male,Nonsmoker,49,1,3.7e-4
t3319,20% Male,Nonsmoker,49,2,4.9e-4
t3319,20% Male,Nonsmoker,49,3,9.2e-4
t3319,20% Male,Nonsmoker,49,4,0.00111
t3319,20% Male,Nonsmoker,49,5,0.00127
t3319,20% Male,Nonsmoker,49,6,0.00143
t3319,20% Male,Nonsmoker,49,7,0.0016
t3319,20% Male,Nonsmoker,49,8,0.00178
t3319,20% Male,Nonsmoker,49,9,0.002
t3319,20% Male,Nonsmoker,49,10,0.0023
t3319,20% Male,Nonsmoker,49,11,0.00267
t3319,20% Male,Nonsmoker,49,12,0.0031
t3319,20% Male,Nonsmoker,49,13,0.00357
t3319,20% Male,Nonsmoker,49,14,0.00399
t3319,20% Male,Nonsmoker,49,15,0.00443
t3319,20% Male,Nonsmoker,49,16,0.00498
t3319,20% Male,Nonsmoker,49,17,0.00558
t3319,20% Male,Nonsmoker,49,18,0.00619
t3319,20% Male,Nonsmoker,49,19,0.00688
t3319,20% Male,Nonsmoker,49,20,0.00771
t3319,20% Male,Nonsmoker,49,21,0.00876
t3319,20% Male,Nonsmoker,49,22,0.00979
t3319,20% Male,Nonsmoker,49,23,0.01092
t3319,20% Male,Nonsmoker,49,24,0.01225
t3319,20% Male,Nonsmoker,49,25,0.01379
t3319,20% Male,Nonsmoker,50,1,3.8e-4
t3319,20% Male,Nonsmoker,50,2,6e-4
t3319,20% Male,Nonsmoker,50,3,0.00106
t3319,20% Male,Nonsmoker,50,4,0.00124
t3319,20% Male,Nonsmoker,50,5,0.0014
t3319,20% Male,Nonsmoker,50,6,0.00157
t3319,20% Male,Nonsmoker,50,7,0.00176
t3319,20% Male,Nonsmoker,50,8,0.00193
t3319,20% Male,Nonsmoker,50,9,0.00218
t3319,20% Male,Nonsmoker,50,10,0.00253
t3319,20% Male,Nonsmoker,50,11,0.00293
t3319,20% Male,Nonsmoker,50,12,0.00338
t3319,20% Male,Nonsmoker,50,13,0.00384
t3319,20% Male,Nonsmoker,50,14,0.0043
t3319,20% Male,Nonsmoker,50,15,0.0048
t3319,20% Male,Nonsmoker,50,16,0.00543
t3319,20% Male,Nonsmoker,50,17,0.00609
t3319,20% Male,Nonsmoker,50,18,0.00674
t3319,20% Male,Nonsmoker,50,19,0.00751
t3319,20% Male,Nonsmoker,50,20,0.00849
t3319,20% Male,Nonsmoker,50,21,0.0097
t3319,20% Male,Nonsmoker,50,22,0.01088
t3319,20% Male,Nonsmoker,50,23,0.01222
t3319,20% Male,Nonsmoker,50,24,0.01378
t3319,20% Male,Nonsmoker,50,25,0.01557
t3319,20% Male,Nonsmoker,51,1,3.9e-4
t3319,20% Male,Nonsmoker,51,2,7.5e-4
t3319,20% Male,Nonsmoker,51,3,0.00119
t3319,20% Male,Nonsmoker,51,4,0.00136
t3319,20% Male,Nonsmoker,51,5,0.00155
t3319,20% Male,Nonsmoker,51,6,0.00172
t3319,20% Male,Nonsmoker,51,7,0.0019
t3319,20% Male,Nonsmoker,51,8,0.00211
t3319,20% Male,Nonsmoker,51,9,0.00241
t3319,20% Male,Nonsmoker,51,10,0.0028
t3319,20% Male,Nonsmoker,51,11,0.00322
t3319,20% Male,Nonsmoker,51,12,0.00366
t3319,20% Male,Nonsmoker,51,13,0.00413
t3319,20% Male,Nonsmoker,51,14,0.00462
t3319,20% Male,Nonsmoker,51,15,0.00521
t3319,20% Male,Nonsmoker,51,16,0.00592
t3319,20% Male,Nonsmoker,51,17,0.00662
t3319,20% Male,Nonsmoker,51,18,0.00734
t3319,20% Male,Nonsmoker,51,19,0.00821
t3319,20% Male,Nonsmoker,51,20,0.00936
t3319,20% Male,Nonsmoker,51,21,0.01078
t3319,20% Male,Nonsmoker,51,22,0.01214
t3319,20% Male,Nonsmoker,51,23,0.0137
t3319,20% Male,Nonsmoker,51,24,0.01551
t3319,20% Male,Nonsmoker,51,25,0.0176
t3319,20% Male,Nonsmoker,52,1,4e-4
t3319,20% Male,Nonsmoker,52,2,9.2e-4
t3319,20% Male,Nonsmoker,52,3,0.00128
t3319,20% Male,Nonsmoker,52,4,0.00148
t3319,20% Male,Nonsmoker,52,5,0.00168
t3319,20% Male,Nonsmoker,52,6,0.0018600000000000001
t3319,20% Male,Nonsmoker,52,7,0.00205
t3319,20% Male,Nonsmoker,52,8,0.00231
t3319,20% Male,Nonsmoker,52,9,0.00267
t3319,20% Male,Nonsmoker,52,10,0.0031
t3319,20% Male,Nonsmoker,52,11,0.00353
t3319,20% Male,Nonsmoker,52,12,0.00397
t3319,20% Male,Nonsmoker,52,13,0.00445
t3319,20% Male,Nonsmoker,52,14,0.00502
t3319,20% Male,Nonsmoker,52,15,0.0057
t3319,20% Male,Nonsmoker,52,16,0.00647
t3319,20% Male,Nonsmoker,52,17,0.00719
t3319,20% Male,Nonsmoker,52,18,0.00798
t3319,20% Male,Nonsmoker,52,19,0.00906
t3319,20% Male,Nonsmoker,52,20,0.01044
t3319,20% Male,Nonsmoker,52,21,0.012070000000000001
t3319,20% Male,Nonsmoker,52,22,0.01361
t3319,20% Male,Nonsmoker,52,23,0.01539
t3319,20% Male,Nonsmoker,52,24,0.01749
t3319,20% Male,Nonsmoker,52,25,0.01987
t3319,20% Male,Nonsmoker,53,1,4e-4
t3319,20% Male,Nonsmoker,53,2,0.00102
t3319,20% Male,Nonsmoker,53,3,0.00136
t3319,20% Male,Nonsmoker,53,4,0.0016
t3319,20% Male,Nonsmoker,53,5,0.00182
t3319,20% Male,Nonsmoker,53,6,0.00202
t3319,20% Male,Nonsmoker,53,7,0.00225
t3319,20% Male,Nonsmoker,53,8,0.00255
t3319,20% Male,Nonsmoker,53,9,0.00297
t3319,20% Male,Nonsmoker,53,10,0.00343
t3319,20% Male,Nonsmoker,53,11,0.00386
t3319,20% Male,Nonsmoker,53,12,0.0043
t3319,20% Male,Nonsmoker,53,13,0.00481
t3319,20% Male,Nonsmoker,53,14,0.00547
t3319,20% Male,Nonsmoker,53,15,0.00624
t3319,20% Male,Nonsmoker,53,16,0.00708
t3319,20% Male,Nonsmoker,53,17,0.00793
t3319,20% Male,Nonsmoker,53,18,0.00896
t3319,20% Male,Nonsmoker,53,19,0.01018
t3319,20% Male,Nonsmoker,53,20,0.01169
t3319,20% Male,Nonsmoker,53,21,0.01354
t3319,20% Male,Nonsmoker,53,22,0.01531
t3319,20% Male,Nonsmoker,53,23,0.01738
t3319,20% Male,Nonsmoker,53,24,0.01975
t3319,20% Male,Nonsmoker,53,25,0.02249
t3319,20% Male,Nonsmoker,54,1,4.1e-4
t3319,20% Male,Nonsmoker,54,2,0.00107
t3319,20% Male,Nonsmoker,54,3,0.00144
t3319,20% Male,Nonsmoker,54,4,0.00172
t3319,20% Male,Nonsmoker,54,5,0.00198
t3319,20% Male,Nonsmoker,54,6,0.00222
t3319,20% Male,Nonsmoker,54,7,0.00249
t3319,20% Male,Nonsmoker,54,8,0.00285
t3319,20% Male,Nonsmoker,54,9,0.00331
t3319,20% Male,Nonsmoker,54,10,0.00378
t3319,20% Male,Nonsmoker,54,11,0.00422
t3319,20% Male,Nonsmoker,54,12,0.00467
t3319,20% Male,Nonsmoker,54,13,0.00528
t3319,20% Male,Nonsmoker,54,14,0.00605
t3319,20% Male,Nonsmoker,54,15,0.00693
t3319,20% Male,Nonsmoker,54,16,0.00786
t3319,20% Male,Nonsmoker,54,17,0.00887
t3319,20% Male,Nonsmoker,54,18,0.01007
t3319,20% Male,Nonsmoker,54,19,0.01152
t3319,20% Male,Nonsmoker,54,20,0.01323
t3319,20% Male,Nonsmoker,54,21,0.01525
t3319,20% Male,Nonsmoker,54,22,0.01735
t3319,20% Male,Nonsmoker,54,23,0.01973
t3319,20% Male,Nonsmoker,54,24,0.02247
t3319,20% Male,Nonsmoker,54,25,0.02556
t3319,20% Male,Nonsmoker,55,1,4.2e-4
t3319,20% Male,Nonsmoker,55,2,0.0011
t3319,20% Male,Nonsmoker,55,3,0.00151
t3319,20% Male,Nonsmoker,55,4,0.0018
t3319,20% Male,Nonsmoker,55,5,0.00217
t3319,20% Male,Nonsmoker,55,6,0.00243
t3319,20% Male,Nonsmoker,55,7,0.00277
t3319,20% Male,Nonsmoker,55,8,0.0032
t3319,20% Male,Nonsmoker,55,9,0.00369
t3319,20% Male,Nonsmoker,55,10,0.00416
t3319,20% Male,Nonsmoker,55,11,0.00459
t3319,20% Male,Nonsmoker,55,12,0.0051
t3319,20% Male,Nonsmoker,55,13,0.00583
t3319,20% Male,Nonsmoker,55,14,0.00673
t3319,20% Male,Nonsmoker,55,15,0.0077
t3319,20% Male,Nonsmoker,55,16,0.0088
t3319,20% Male,Nonsmoker,55,17,0.00996
t3319,20% Male,Nonsmoker,55,18,0.01135
t3319,20% Male,Nonsmoker,55,19,0.01311
t3319,20% Male,Nonsmoker,55,20,0.01523
t3319,20% Male,Nonsmoker,55,21,0.01728
t3319,20% Male,Nonsmoker,55,22,0.01967
t3319,20% Male,Nonsmoker,55,23,0.02241
t3319,20% Male,Nonsmoker,55,24,0.02554
t3319,20% Male,Nonsmoker,55,25,0.02922
t3319,20% Male,Nonsmoker,56,1,4.5e-4
t3319,20% Male,Nonsmoker,56,2,0.00112
t3319,20% Male,Nonsmoker,56,3,0.00156
t3319,20% Male,Nonsmoker,56,4,0.00191
t3319,20% Male,Nonsmoker,56,5,0.00239
t3319,20% Male,Nonsmoker,56,6,0.00272
t3319,20% Male,Nonsmoker,56,7,0.00312
t3319,20% Male,Nonsmoker,56,8,0.00358
t3319,20% Male,Nonsmoker,56,9,0.00407
t3319,20% Male,Nonsmoker,56,10,0.00453
t3319,20% Male,Nonsmoker,56,11,0.005
t3319,20% Male,Nonsmoker,56,12,0.0056
t3319,20% Male,Nonsmoker,56,13,0.00646
t3319,20% Male,Nonsmoker,56,14,0.00748
t3319,20% Male,Nonsmoker,56,15,0.00862
t3319,20% Male,Nonsmoker,56,16,0.00989
t3319,20% Male,Nonsmoker,56,17,0.01131
t3319,20% Male,Nonsmoker,56,18,0.01296
t3319,20% Male,Nonsmoker,56,19,0.01495
t3319,20% Male,Nonsmoker,56,20,0.01727
t3319,20% Male,Nonsmoker,56,21,0.01962
t3319,20% Male,Nonsmoker,56,22,0.02237
t3319,20% Male,Nonsmoker,56,23,0.02553
t3319,20% Male,Nonsmoker,56,24,0.02922
t3319,20% Male,Nonsmoker,56,25,0.03352
t3319,20% Male,Nonsmoker,57,1,4.9e-4
t3319,20% Male,Nonsmoker,57,2,0.00114
t3319,20% Male,Nonsmoker,57,3,0.00161
t3319,20% Male,Nonsmoker,57,4,0.00208
t3319,20% Male,Nonsmoker,57,5,0.00267
t3319,20% Male,Nonsmoker,57,6,0.00306
t3319,20% Male,Nonsmoker,57,7,0.00351
t3319,20% Male,Nonsmoker,57,8,0.00398
t3319,20% Male,Nonsmoker,57,9,0.00446
t3319,20% Male,Nonsmoker,57,10,0.00489
t3319,20% Male,Nonsmoker,57,11,0.00541
t3319,20% Male,Nonsmoker,57,12,0.00615
t3319,20% Male,Nonsmoker,57,13,0.00717
t3319,20% Male,Nonsmoker,57,14,0.00834
t3319,20% Male,Nonsmoker,57,15,0.00964
t3319,20% Male,Nonsmoker,57,16,0.01114
t3319,20% Male,Nonsmoker,57,17,0.0128
t3319,20% Male,Nonsmoker,57,18,0.01467
t3319,20% Male,Nonsmoker,57,19,0.01692
t3319,20% Male,Nonsmoker,57,20,0.01957
t3319,20% Male,Nonsmoker,57,21,0.02227
t3319,20% Male,Nonsmoker,57,22,0.02542
t3319,20% Male,Nonsmoker,57,23,0.02919
t3319,20% Male,Nonsmoker,57,24,0.03352
t3319,20% Male,Nonsmoker,57,25,0.0385
t3319,20% Male,Nonsmoker,58,1,5.5e-4
t3319,20% Male,Nonsmoker,58,2,0.00117
t3319,20% Male,Nonsmoker,58,3,0.00167
t3319,20% Male,Nonsmoker,58,4,0.00232
t3319,20% Male,Nonsmoker,58,5,0.003
t3319,20% Male,Nonsmoker,58,6,0.00344
t3319,20% Male,Nonsmoker,58,7,0.00392
t3319,20% Male,Nonsmoker,58,8,0.00435
t3319,20% Male,Nonsmoker,58,9,0.00478
t3319,20% Male,Nonsmoker,58,10,0.00526
t3319,20% Male,Nonsmoker,58,11,0.00588
t3319,20% Male,Nonsmoker,58,12,0.00679
t3319,20% Male,Nonsmoker,58,13,0.00799
t3319,20% Male,Nonsmoker,58,14,0.00933
t3319,20% Male,Nonsmoker,58,15,0.01087
t3319,20% Male,Nonsmoker,58,16,0.01261
t3319,20% Male,Nonsmoker,58,17,0.01453
t3319,20% Male,Nonsmoker,58,18,0.01667
t3319,20% Male,Nonsmoker,58,19,0.01923
t3319,20% Male,Nonsmoker,58,20,0.02223
t3319,20% Male,Nonsmoker,58,21,0.02541
t3319,20% Male,Nonsmoker,58,22,0.02915
t3319,20% Male,Nonsmoker,58,23,0.03352
t3319,20% Male,Nonsmoker,58,24,0.0385
t3319,20% Male,Nonsmoker,58,25,0.04357
t3319,20% Male,Nonsmoker,59,1,6.1e-4
t3319,20% Male,Nonsmoker,59,2,0.00121
t3319,20% Male,Nonsmoker,59,3,0.00176
t3319,20% Male,Nonsmoker,59,4,0.00264
t3319,20% Male,Nonsmoker,59,5,0.00335
t3319,20% Male,Nonsmoker,59,6,0.00383
t3319,20% Male,Nonsmoker,59,7,0.00429
t3319,20% Male,Nonsmoker,59,8,0.00468
t3319,20% Male,Nonsmoker,59,9,0.00512
t3319,20% Male,Nonsmoker,59,10,0.00567
t3319,20% Male,Nonsmoker,59,11,0.00645
t3319,20% Male,Nonsmoker,59,12,0.00756
t3319,20% Male,Nonsmoker,59,13,0.00898
t3319,20% Male,Nonsmoker,59,14,0.01058
t3319,20% Male,Nonsmoker,59,15,0.01233
