table,gender,tobacco,issue_age,duration,q_sel
t3295,Male,Nonsmoker,30,19,0.00164
t3295,Male,Nonsmoker,30,20,0.0018
t3295,Male,Nonsmoker,30,21,0.00202
t3295,Male,Nonsmoker,30,22,0.00227
t3295,Male,Nonsmoker,30,23,0.00256
t3295,Male,Nonsmoker,30,24,0.00287
t3295,Male,Nonsmoker,30,25,0.00321
t3295,Male,Nonsmoker,31,1,1.6e-4
t3295,Male,Nonsmoker,31,2,1.8e-4
t3295,Male,Nonsmoker,31,3,2.7e-4
t3295,Male,Nonsmoker,31,4,3.1e-4
t3295,Male,Nonsmoker,31,5,3.4e-4
t3295,Male,Nonsmoker,31,6,3.7e-4
t3295,Male,Nonsmoker,31,7,4.3e-4
t3295,Male,Nonsmoker,31,8,5e-4
t3295,Male,Nonsmoker,31,9,6.1e-4
t3295,Male,Nonsmoker,31,10,7.2e-4
t3295,Male,Nonsmoker,31,11,8e-4
t3295,Male,Nonsmoker,31,12,8.6e-4
t3295,Male,Nonsmoker,31,13,9.4e-4
t3295,Male,Nonsmoker,31,14,0.00104
t3295,Male,Nonsmoker,31,15,0.00117
t3295,Male,Nonsmoker,31,16,0.00133
t3295,Male,Nonsmoker,31,17,0.00148
t3295,Male,Nonsmoker,31,18,0.00161
t3295,Male,Nonsmoker,31,19,0.00176
t3295,Male,Nonsmoker,31,20,0.00195
t3295,Male,Nonsmoker,31,21,0.00219
t3295,Male,Nonsmoker,31,22,0.00248
t3295,Male,Nonsmoker,31,23,0.00279
t3295,Male,Nonsmoker,31,24,0.00312
t3295,Male,Nonsmoker,31,25,0.00347
t3295,Male,Nonsmoker,32,1,1.7e-4
t3295,Male,Nonsmoker,32,2,1.8e-4
t3295,Male,Nonsmoker,32,3,2.8e-4
t3295,Male,Nonsmoker,32,4,3.3e-4
t3295,Male,Nonsmoker,32,5,3.6e-4
t3295,Male,Nonsmoker,32,6,4e-4
t3295,Male,Nonsmoker,32,7,4.7e-4
t3295,Male,Nonsmoker,32,8,5.5e-4
t3295,Male,Nonsmoker,32,9,6.7e-4
t3295,Male,Nonsmoker,32,10,7.8e-4
t3295,Male,Nonsmoker,32,11,8.4e-4
t3295,Male,Nonsmoker,32,12,9e-4
t3295,Male,Nonsmoker,32,13,9.9e-4
t3295,Male,Nonsmoker,32,14,0.0011
t3295,Male,Nonsmoker,32,15,0.00125
t3295,Male,Nonsmoker,32,16,0.00142
t3295,Male,Nonsmoker,32,17,0.00158
t3295,Male,Nonsmoker,32,18,0.00172
t3295,Male,Nonsmoker,32,19,0.00189
t3295,Male,Nonsmoker,32,20,0.0021
t3295,Male,Nonsmoker,32,21,0.00238
t3295,Male,Nonsmoker,32,22,0.00269
t3295,Male,Nonsmoker,32,23,0.00303
t3295,Male,Nonsmoker,32,24,0.00338
t3295,Male,Nonsmoker,32,25,0.00371
t3295,Male,Nonsmoker,33,1,1.7e-4
t3295,Male,Nonsmoker,33,2,1.9e-4
t3295,Male,Nonsmoker,33,3,3e-4
t3295,Male,Nonsmoker,33,4,3.5e-4
t3295,Male,Nonsmoker,33,5,3.8e-4
t3295,Male,Nonsmoker,33,6,4.4e-4
t3295,Male,Nonsmoker,33,7,5.2e-4
t3295,Male,Nonsmoker,33,8,6.1e-4
t3295,Male,Nonsmoker,33,9,7.3e-4
t3295,Male,Nonsmoker,33,10,8.2e-4
t3295,Male,Nonsmoker,33,11,8.8e-4
t3295,Male,Nonsmoker,33,12,9.4e-4
t3295,Male,Nonsmoker,33,13,0.00104
t3295,Male,Nonsmoker,33,14,0.00119
t3295,Male,Nonsmoker,33,15,0.00134
t3295,Male,Nonsmoker,33,16,0.00151
t3295,Male,Nonsmoker,33,17,0.00168
t3295,Male,Nonsmoker,33,18,0.00184
t3295,Male,Nonsmoker,33,19,0.00203
t3295,Male,Nonsmoker,33,20,0.00227
t3295,Male,Nonsmoker,33,21,0.00258
t3295,Male,Nonsmoker,33,22,0.00293
t3295,Male,Nonsmoker,33,23,0.00329
t3295,Male,Nonsmoker,33,24,0.00364
t3295,Male,Nonsmoker,33,25,0.00396
t3295,Male,Nonsmoker,34,1,1.8e-4
t3295,Male,Nonsmoker,34,2,2e-4
t3295,Male,Nonsmoker,34,3,3.2e-4
t3295,Male,Nonsmoker,34,4,3.7e-4
t3295,Male,Nonsmoker,34,5,4.2e-4
t3295,Male,Nonsmoker,34,6,4.9e-4
t3295,Male,Nonsmoker,34,7,5.6e-4
t3295,Male,Nonsmoker,34,8,6.7e-4
t3295,Male,Nonsmoker,34,9,7.8e-4
t3295,Male,Nonsmoker,34,10,8.6e-4
t3295,Male,Nonsmoker,34,11,9.2e-4
t3295,Male,Nonsmoker,34,12,9.9e-4
t3295,Male,Nonsmoker,34,13,0.00113
t3295,Male,Nonsmoker,34,14,0.00128
t3295,Male,Nonsmoker,34,15,0.00143
t3295,Male,Nonsmoker,34,16,0.00161
t3295,Male,Nonsmoker,34,17,0.00179
t3295,Male,Nonsmoker,34,18,0.00196
t3295,Male,Nonsmoker,34,19,0.00218
t3295,Male,Nonsmoker,34,20,0.00246
t3295,Male,Nonsmoker,34,21,0.00281
t3295,Male,Nonsmoker,34,22,0.00319
t3295,Male,Nonsmoker,34,23,0.00357
t3295,Male,Nonsmoker,34,24,0.00392
t3295,Male,Nonsmoker,34,25,0.00423
t3295,Male,Nonsmoker,35,1,1.8e-4
t3295,Male,Nonsmoker,35,2,2.2e-4
t3295,Male,Nonsmoker,35,3,3.4e-4
t3295,Male,Nonsmoker,35,4,4.1e-4
t3295,Male,Nonsmoker,35,5,4.7e-4
t3295,Male,Nonsmoker,35,6,5.4e-4
t3295,Male,Nonsmoker,35,7,6.1e-4
t3295,Male,Nonsmoker,35,8,7.3e-4
t3295,Male,Nonsmoker,35,9,8.3e-4
t3295,Male,Nonsmoker,35,10,9e-4
t3295,Male,Nonsmoker,35,11,9.7e-4
t3295,Male,Nonsmoker,35,12,0.00108
t3295,Male,Nonsmoker,35,13,0.00122
t3295,Male,Nonsmoker,35,14,0.00138
t3295,Male,Nonsmoker,35,15,0.00154
t3295,Male,Nonsmoker,35,16,0.00172
t3295,Male,Nonsmoker,35,17,0.00191
t3295,Male,Nonsmoker,35,18,0.00211
t3295,Male,Nonsmoker,35,19,0.00236
t3295,Male,Nonsmoker,35,20,0.00269
t3295,Male,Nonsmoker,35,21,0.00308
t3295,Male,Nonsmoker,35,22,0.00349
t3295,Male,Nonsmoker,35,23,0.00387
t3295,Male,Nonsmoker,35,24,0.00421
t3295,Male,Nonsmoker,35,25,0.00456
t3295,Male,Nonsmoker,36,1,1.8e-4
t3295,Male,Nonsmoker,36,2,2.3e-4
t3295,Male,Nonsmoker,36,3,3.7e-4
t3295,Male,Nonsmoker,36,4,4.5e-4
t3295,Male,Nonsmoker,36,5,5.2e-4
t3295,Male,Nonsmoker,36,6,5.8e-4
t3295,Male,Nonsmoker,36,7,6.8e-4
t3295,Male,Nonsmoker,36,8,7.9e-4
t3295,Male,Nonsmoker,36,9,8.7e-4
t3295,Male,Nonsmoker,36,10,9.5e-4
t3295,Male,Nonsmoker,36,11,0.00106
t3295,Male,Nonsmoker,36,12,0.00118
t3295,Male,Nonsmoker,36,13,0.00133
t3295,Male,Nonsmoker,36,14,0.00149
t3295,Male,Nonsmoker,36,15,0.00166
t3295,Male,Nonsmoker,36,16,0.00185
t3295,Male,Nonsmoker,36,17,0.00205
t3295,Male,Nonsmoker,36,18,0.00228
t3295,Male,Nonsmoker,36,19,0.00258
t3295,Male,Nonsmoker,36,20,0.00296
t3295,Male,Nonsmoker,36,21,0.00339
t3295,Male,Nonsmoker,36,22,0.00381
t3295,Male,Nonsmoker,36,23,0.00419
t3295,Male,Nonsmoker,36,24,0.00456
t3295,Male,Nonsmoker,36,25,0.00497
t3295,Male,Nonsmoker,37,1,1.8e-4
t3295,Male,Nonsmoker,37,2,2.5e-4
t3295,Male,Nonsmoker,37,3,4e-4
t3295,Male,Nonsmoker,37,4,4.8e-4
t3295,Male,Nonsmoker,37,5,5.6e-4
t3295,Male,Nonsmoker,37,6,6.4e-4
t3295,Male,Nonsmoker,37,7,7.5e-4
t3295,Male,Nonsmoker,37,8,8.4e-4
t3295,Male,Nonsmoker,37,9,9.2e-4
t3295,Male,Nonsmoker,37,10,0.00104
t3295,Male,Nonsmoker,37,11,0.00116
t3295,Male,Nonsmoker,37,12,0.00129
t3295,Male,Nonsmoker,37,13,0.00145
t3295,Male,Nonsmoker,37,14,0.00162
t3295,Male,Nonsmoker,37,15,0.00179
t3295,Male,Nonsmoker,37,16,0.00199
t3295,Male,Nonsmoker,37,17,0.00222
t3295,Male,Nonsmoker,37,18,0.00248
t3295,Male,Nonsmoker,37,19,0.00284
t3295,Male,Nonsmoker,37,20,0.00328
t3295,Male,Nonsmoker,37,21,0.00374
t3295,Male,Nonsmoker,37,22,0.00417
t3295,Male,Nonsmoker,37,23,0.00455
t3295,Male,Nonsmoker,37,24,0.00497
t3295,Male,Nonsmoker,37,25,0.00547
t3295,Male,Nonsmoker,38,1,1.8e-4
t3295,Male,Nonsmoker,38,2,2.9e-4
t3295,Male,Nonsmoker,38,3,4.4e-4
t3295,Male,Nonsmoker,38,4,5.2e-4
t3295,Male,Nonsmoker,38,5,6.1e-4
t3295,Male,Nonsmoker,38,6,7e-4
t3295,Male,Nonsmoker,38,7,8e-4
t3295,Male,Nonsmoker,38,8,8.9e-4
t3295,Male,Nonsmoker,38,9,0.001
t3295,Male,Nonsmoker,38,10,0.00114
t3295,Male,Nonsmoker,38,11,0.00127
t3295,Male,Nonsmoker,38,12,0.00141
t3295,Male,Nonsmoker,38,13,0.00158
t3295,Male,Nonsmoker,38,14,0.00176
t3295,Male,Nonsmoker,38,15,0.00195
t3295,Male,Nonsmoker,38,16,0.00216
t3295,Male,Nonsmoker,38,17,0.00242
t3295,Male,Nonsmoker,38,18,0.00275
t3295,Male,Nonsmoker,38,19,0.00317
t3295,Male,Nonsmoker,38,20,0.00365
t3295,Male,Nonsmoker,38,21,0.00413
t3295,Male,Nonsmoker,38,22,0.00455
t3295,Male,Nonsmoker,38,23,0.00497
t3295,Male,Nonsmoker,38,24,0.00545
t3295,Male,Nonsmoker,38,25,0.00607
t3295,Male,Nonsmoker,39,1,1.9e-4
t3295,Male,Nonsmoker,39,2,3.3e-4
t3295,Male,Nonsmoker,39,3,4.9e-4
t3295,Male,Nonsmoker,39,4,5.7e-4
t3295,Male,Nonsmoker,39,5,6.6e-4
t3295,Male,Nonsmoker,39,6,7.7e-4
t3295,Male,Nonsmoker,39,7,8.6e-4
t3295,Male,Nonsmoker,39,8,9.6e-4
t3295,Male,Nonsmoker,39,9,0.00109
t3295,Male,Nonsmoker,39,10,0.00125
t3295,Male,Nonsmoker,39,11,0.0014
t3295,Male,Nonsmoker,39,12,0.00155
t3295,Male,Nonsmoker,39,13,0.00173
t3295,Male,Nonsmoker,39,14,0.00193
